"record_set_num","block_id","record_id"
"2","1403","febrl4b-rec-285-dup-0"
"1","1404","febrl4a-rec-147-org"
"2","1404","febrl4b-rec-147-dup-0"
"1","1405","febrl4a-rec-2967-org"
"2","1405","febrl4b-rec-2967-dup-0"
"1","1406","febrl4a-rec-490-org"
"2","1406","febrl4b-rec-490-dup-0"
"1","1407","febrl4a-rec-3467-org"
"2","1407","febrl4b-rec-3467-dup-0"
"1","1408","febrl4a-rec-525-org"
"2","1408","febrl4b-rec-525-dup-0"
"1","1409","febrl4a-rec-2047-org"
"2","1409","febrl4b-rec-2047-dup-0"
"1","1410","febrl4a-rec-3579-org"
"2","1410","febrl4b-rec-3579-dup-0"
"1","1411","febrl4a-rec-3579-org"
"2","1411","febrl4b-rec-134-dup-0"
"1","1412","febrl4a-rec-914-org"
"2","1412","febrl4b-rec-914-dup-0"
"1","1413","febrl4a-rec-1192-org"
"2","1413","febrl4b-rec-1192-dup-0"
"1","1414","febrl4a-rec-4065-org"
"2","1414","febrl4b-rec-4065-dup-0"
"1","1415","febrl4a-rec-1585-org"
"2","1415","febrl4b-rec-1585-dup-0"
"1","1416","febrl4a-rec-2555-org"
"2","1416","febrl4b-rec-2555-dup-0"
"1","1417","febrl4a-rec-2555-org"
"2","1417","febrl4b-rec-1809-dup-0"
"1","1418","febrl4a-rec-2063-org"
"2","1418","febrl4b-rec-2063-dup-0"
"1","1419","febrl4a-rec-2751-org"
"2","1419","febrl4b-rec-2751-dup-0"
"1","1420","febrl4a-rec-46-org"
"2","1420","febrl4b-rec-46-dup-0"
"1","1421","febrl4a-rec-4084-org"
"2","1421","febrl4b-rec-4084-dup-0"
"1","1422","febrl4a-rec-939-org"
"2","1422","febrl4b-rec-939-dup-0"
"1","1423","febrl4a-rec-939-org"
"2","1423","febrl4b-rec-544-dup-0"
"1","1424","febrl4a-rec-2836-org"
"2","1424","febrl4b-rec-2836-dup-0"
"1","1425","febrl4a-rec-2674-org"
"2","1425","febrl4b-rec-2674-dup-0"
"1","1426","febrl4a-rec-2674-org"
"2","1426","febrl4b-rec-4114-dup-0"
"1","1427","febrl4a-rec-1538-org"
"2","1427","febrl4b-rec-1538-dup-0"
"1","1428","febrl4a-rec-1366-org"
"2","1428","febrl4b-rec-1366-dup-0"
"1","1429","febrl4a-rec-4624-org"
"2","1429","febrl4b-rec-4624-dup-0"
"1","1430","febrl4a-rec-1035-org"
"2","1430","febrl4b-rec-1035-dup-0"
"1","1431","febrl4a-rec-3525-org"
"2","1431","febrl4b-rec-3525-dup-0"
"1","1432","febrl4a-rec-1314-org"
"2","1432","febrl4b-rec-1314-dup-0"
"1","1433","febrl4a-rec-236-org"
"2","1433","febrl4b-rec-236-dup-0"
"1","1434","febrl4a-rec-2222-org"
"2","1434","febrl4b-rec-2222-dup-0"
"1","1435","febrl4a-rec-4355-org"
"2","1435","febrl4b-rec-4355-dup-0"
"1","1436","febrl4a-rec-3617-org"
"2","1436","febrl4b-rec-3617-dup-0"
"1","1437","febrl4a-rec-3792-org"
"2","1437","febrl4b-rec-3792-dup-0"
"1","1438","febrl4a-rec-4779-org"
"2","1438","febrl4b-rec-4779-dup-0"
"1","1439","febrl4a-rec-4779-org"
"2","1439","febrl4b-rec-2213-dup-0"
"1","1440","febrl4a-rec-673-org"
"2","1440","febrl4b-rec-673-dup-0"
"1","1441","febrl4a-rec-673-org"
"2","1441","febrl4b-rec-555-dup-0"
"1","1442","febrl4a-rec-673-org"
"2","1442","febrl4b-rec-2527-dup-0"
"1","1443","febrl4a-rec-3316-org"
"2","1443","febrl4b-rec-3316-dup-0"
"1","1444","febrl4a-rec-4452-org"
"2","1444","febrl4b-rec-4452-dup-0"
"1","1445","febrl4a-rec-2414-org"
"2","1445","febrl4b-rec-2414-dup-0"
"1","1446","febrl4a-rec-4480-org"
"2","1446","febrl4b-rec-4480-dup-0"
"1","1447","febrl4a-rec-4489-org"
"2","1447","febrl4b-rec-4489-dup-0"
"1","1448","febrl4a-rec-4411-org"
"2","1448","febrl4b-rec-4411-dup-0"
"1","1449","febrl4a-rec-4559-org"
"2","1449","febrl4b-rec-4559-dup-0"
"1","1450","febrl4a-rec-2526-org"
"2","1450","febrl4b-rec-2526-dup-0"
"1","1451","febrl4a-rec-1412-org"
"2","1451","febrl4b-rec-1412-dup-0"
"1","1452","febrl4a-rec-1056-org"
"2","1452","febrl4b-rec-1056-dup-0"
"1","1453","febrl4a-rec-3724-org"
"2","1453","febrl4b-rec-3724-dup-0"
"1","1454","febrl4a-rec-676-org"
"2","1454","febrl4b-rec-676-dup-0"
"1","1455","febrl4a-rec-1860-org"
"2","1455","febrl4b-rec-1466-dup-0"
"1","1456","febrl4a-rec-1860-org"
"2","1456","febrl4b-rec-1860-dup-0"
"1","1457","febrl4a-rec-3817-org"
"2","1457","febrl4b-rec-3817-dup-0"
"1","1458","febrl4a-rec-3817-org"
"2","1458","febrl4b-rec-2180-dup-0"
"1","1459","febrl4a-rec-2852-org"
"2","1459","febrl4b-rec-2852-dup-0"
"1","1460","febrl4a-rec-4114-org"
"2","1460","febrl4b-rec-4114-dup-0"
"1","1461","febrl4a-rec-4114-org"
"2","1461","febrl4b-rec-2674-dup-0"
"1","1462","febrl4a-rec-678-org"
"2","1462","febrl4b-rec-678-dup-0"
"1","1463","febrl4a-rec-678-org"
"2","1463","febrl4b-rec-4086-dup-0"
"1","1464","febrl4a-rec-4510-org"
"2","1464","febrl4b-rec-4510-dup-0"
"1","1465","febrl4a-rec-4510-org"
"2","1465","febrl4b-rec-1902-dup-0"
"1","1466","febrl4a-rec-3914-org"
"2","1466","febrl4b-rec-3914-dup-0"
"1","1467","febrl4a-rec-2963-org"
"2","1467","febrl4b-rec-2963-dup-0"
"1","1468","febrl4a-rec-3306-org"
"2","1468","febrl4b-rec-3306-dup-0"
"1","1469","febrl4a-rec-443-org"
"2","1469","febrl4b-rec-443-dup-0"
"1","1470","febrl4a-rec-1931-org"
"2","1470","febrl4b-rec-1931-dup-0"
"1","1471","febrl4a-rec-1592-org"
"2","1471","febrl4b-rec-1592-dup-0"
"1","1472","febrl4a-rec-1592-org"
"2","1472","febrl4b-rec-1407-dup-0"
"1","1473","febrl4a-rec-177-org"
"2","1473","febrl4b-rec-177-dup-0"
"1","1474","febrl4a-rec-3869-org"
"2","1474","febrl4b-rec-3869-dup-0"
"1","1475","febrl4a-rec-3869-org"
"2","1475","febrl4b-rec-678-dup-0"
"1","1476","febrl4a-rec-1029-org"
"2","1476","febrl4b-rec-1029-dup-0"
"1","1477","febrl4a-rec-989-org"
"2","1477","febrl4b-rec-989-dup-0"
"1","1478","febrl4a-rec-1215-org"
"2","1478","febrl4b-rec-1215-dup-0"
"1","1479","febrl4a-rec-913-org"
"2","1479","febrl4b-rec-913-dup-0"
"1","1480","febrl4a-rec-2748-org"
"2","1480","febrl4b-rec-2748-dup-0"
"1","1481","febrl4a-rec-3729-org"
"2","1481","febrl4b-rec-3729-dup-0"
"1","1482","febrl4a-rec-3444-org"
"2","1482","febrl4b-rec-3444-dup-0"
"1","1483","febrl4a-rec-4959-org"
"2","1483","febrl4b-rec-4959-dup-0"
"1","1484","febrl4a-rec-4959-org"
"2","1484","febrl4b-rec-2596-dup-0"
"1","1485","febrl4a-rec-4959-org"
"2","1485","febrl4b-rec-4100-dup-0"
"1","1486","febrl4a-rec-434-org"
"2","1486","febrl4b-rec-434-dup-0"
"1","1487","febrl4a-rec-2408-org"
"2","1487","febrl4b-rec-2408-dup-0"
"1","1488","febrl4a-rec-1841-org"
"2","1488","febrl4b-rec-1841-dup-0"
"1","1489","febrl4a-rec-139-org"
"2","1489","febrl4b-rec-139-dup-0"
"1","1490","febrl4a-rec-2638-org"
"2","1490","febrl4b-rec-35-dup-0"
"1","1491","febrl4a-rec-2638-org"
"2","1491","febrl4b-rec-3077-dup-0"
"1","1492","febrl4a-rec-4788-org"
"2","1492","febrl4b-rec-4788-dup-0"
"1","1493","febrl4a-rec-1546-org"
"2","1493","febrl4b-rec-1546-dup-0"
"1","1494","febrl4a-rec-405-org"
"2","1494","febrl4b-rec-405-dup-0"
"1","1495","febrl4a-rec-4492-org"
"2","1495","febrl4b-rec-4492-dup-0"
"1","1496","febrl4a-rec-4695-org"
"2","1496","febrl4b-rec-4695-dup-0"
"1","1497","febrl4a-rec-4108-org"
"2","1497","febrl4b-rec-4108-dup-0"
"1","1498","febrl4a-rec-1845-org"
"2","1498","febrl4b-rec-1845-dup-0"
"1","1499","febrl4a-rec-3820-org"
"2","1499","febrl4b-rec-3820-dup-0"
"1","1500","febrl4a-rec-2355-org"
"2","1500","febrl4b-rec-2355-dup-0"
"1","1501","febrl4a-rec-3190-org"
"2","1501","febrl4b-rec-3190-dup-0"
"1","1502","febrl4a-rec-3414-org"
"2","1502","febrl4b-rec-3414-dup-0"
"1","1503","febrl4a-rec-3414-org"
"2","1503","febrl4b-rec-949-dup-0"
"1","1504","febrl4a-rec-3414-org"
"2","1504","febrl4b-rec-1417-dup-0"
"1","1505","febrl4a-rec-3976-org"
"2","1505","febrl4b-rec-3976-dup-0"
"1","1506","febrl4a-rec-3976-org"
"2","1506","febrl4b-rec-433-dup-0"
"1","1507","febrl4a-rec-3317-org"
"2","1507","febrl4b-rec-3317-dup-0"
"1","1508","febrl4a-rec-804-org"
"2","1508","febrl4b-rec-804-dup-0"
"1","1509","febrl4a-rec-4595-org"
"2","1509","febrl4b-rec-4595-dup-0"
"1","1510","febrl4a-rec-4595-org"
"2","1510","febrl4b-rec-2344-dup-0"
"1","1511","febrl4a-rec-955-org"
"2","1511","febrl4b-rec-1466-dup-0"
"1","1512","febrl4a-rec-955-org"
"2","1512","febrl4b-rec-955-dup-0"
"1","1513","febrl4a-rec-2734-org"
"2","1513","febrl4b-rec-2734-dup-0"
"1","1514","febrl4a-rec-1914-org"
"2","1514","febrl4b-rec-1914-dup-0"
"1","1515","febrl4a-rec-1745-org"
"2","1515","febrl4b-rec-1745-dup-0"
"1","1516","febrl4a-rec-2296-org"
"2","1516","febrl4b-rec-2296-dup-0"
"1","1517","febrl4a-rec-4128-org"
"2","1517","febrl4b-rec-4128-dup-0"
"1","1518","febrl4a-rec-1972-org"
"2","1518","febrl4b-rec-1972-dup-0"
"1","1519","febrl4a-rec-1682-org"
"2","1519","febrl4b-rec-1682-dup-0"
"1","1520","febrl4a-rec-4020-org"
"2","1520","febrl4b-rec-4020-dup-0"
"1","1521","febrl4a-rec-2986-org"
"2","1521","febrl4b-rec-2986-dup-0"
"1","1522","febrl4a-rec-1697-org"
"2","1522","febrl4b-rec-1697-dup-0"
"1","1523","febrl4a-rec-3442-org"
"2","1523","febrl4b-rec-3442-dup-0"
"1","1524","febrl4a-rec-4486-org"
"2","1524","febrl4b-rec-4486-dup-0"
"1","1525","febrl4a-rec-2073-org"
"2","1525","febrl4b-rec-2073-dup-0"
"1","1526","febrl4a-rec-1317-org"
"2","1526","febrl4b-rec-1317-dup-0"
"1","1527","febrl4a-rec-1193-org"
"2","1527","febrl4b-rec-1193-dup-0"
"1","1528","febrl4a-rec-1193-org"
"2","1528","febrl4b-rec-2577-dup-0"
"1","1529","febrl4a-rec-3833-org"
"2","1529","febrl4b-rec-3833-dup-0"
"1","1530","febrl4a-rec-3833-org"
"2","1530","febrl4b-rec-4523-dup-0"
"1","1531","febrl4a-rec-2752-org"
"2","1531","febrl4b-rec-2752-dup-0"
"1","1532","febrl4a-rec-2752-org"
"2","1532","febrl4b-rec-344-dup-0"
"1","1533","febrl4a-rec-96-org"
"2","1533","febrl4b-rec-96-dup-0"
"1","1534","febrl4a-rec-809-org"
"2","1534","febrl4b-rec-809-dup-0"
"1","1535","febrl4a-rec-3322-org"
"2","1535","febrl4b-rec-3322-dup-0"
"1","1536","febrl4a-rec-3323-org"
"2","1536","febrl4b-rec-3323-dup-0"
"1","1537","febrl4a-rec-1748-org"
"2","1537","febrl4b-rec-1748-dup-0"
"1","1538","febrl4a-rec-269-org"
"2","1538","febrl4b-rec-269-dup-0"
"1","1539","febrl4a-rec-3390-org"
"2","1539","febrl4b-rec-3390-dup-0"
"1","1540","febrl4a-rec-3461-org"
"2","1540","febrl4b-rec-3461-dup-0"
"1","1541","febrl4a-rec-800-org"
"2","1541","febrl4b-rec-800-dup-0"
"1","1542","febrl4a-rec-2733-org"
"2","1542","febrl4b-rec-2733-dup-0"
"1","1543","febrl4a-rec-1674-org"
"2","1543","febrl4b-rec-1674-dup-0"
"1","1544","febrl4a-rec-4292-org"
"2","1544","febrl4b-rec-4292-dup-0"
"1","1545","febrl4a-rec-3744-org"
"2","1545","febrl4b-rec-3744-dup-0"
"1","1546","febrl4a-rec-3163-org"
"2","1546","febrl4b-rec-3163-dup-0"
"1","1547","febrl4a-rec-3917-org"
"2","1547","febrl4b-rec-3917-dup-0"
"1","1548","febrl4a-rec-3944-org"
"2","1548","febrl4b-rec-3944-dup-0"
"1","1549","febrl4a-rec-3944-org"
"2","1549","febrl4b-rec-3237-dup-0"
"1","1550","febrl4a-rec-3944-org"
"2","1550","febrl4b-rec-1368-dup-0"
"1","1551","febrl4a-rec-3653-org"
"2","1551","febrl4b-rec-3653-dup-0"
"1","1552","febrl4a-rec-4091-org"
"2","1552","febrl4b-rec-4091-dup-0"
"1","1553","febrl4a-rec-975-org"
"2","1553","febrl4b-rec-975-dup-0"
"1","1554","febrl4a-rec-975-org"
"2","1554","febrl4b-rec-2175-dup-0"
"1","1555","febrl4a-rec-4324-org"
"2","1555","febrl4b-rec-4324-dup-0"
"1","1556","febrl4a-rec-3635-org"
"2","1556","febrl4b-rec-3635-dup-0"
"1","1557","febrl4a-rec-1250-org"
"2","1557","febrl4b-rec-1294-dup-0"
"1","1558","febrl4a-rec-1250-org"
"2","1558","febrl4b-rec-1250-dup-0"
"1","1559","febrl4a-rec-4119-org"
"2","1559","febrl4b-rec-4119-dup-0"
"1","1560","febrl4a-rec-2704-org"
"2","1560","febrl4b-rec-2704-dup-0"
"1","1561","febrl4a-rec-1053-org"
"2","1561","febrl4b-rec-1053-dup-0"
"1","1562","febrl4a-rec-4924-org"
"2","1562","febrl4b-rec-4924-dup-0"
"1","1563","febrl4a-rec-4059-org"
"2","1563","febrl4b-rec-4059-dup-0"
"1","1564","febrl4a-rec-1773-org"
"2","1564","febrl4b-rec-1773-dup-0"
"1","1565","febrl4a-rec-4329-org"
"2","1565","febrl4b-rec-4329-dup-0"
"1","1566","febrl4a-rec-4677-org"
"2","1566","febrl4b-rec-4677-dup-0"
"1","1567","febrl4a-rec-2828-org"
"2","1567","febrl4b-rec-2828-dup-0"
"1","1568","febrl4a-rec-1458-org"
"2","1568","febrl4b-rec-1458-dup-0"
"1","1569","febrl4a-rec-3436-org"
"2","1569","febrl4b-rec-3436-dup-0"
"1","1570","febrl4a-rec-4429-org"
"2","1570","febrl4b-rec-4429-dup-0"
"1","1571","febrl4a-rec-4896-org"
"2","1571","febrl4b-rec-4896-dup-0"
"1","1572","febrl4a-rec-4896-org"
"2","1572","febrl4b-rec-112-dup-0"
"1","1573","febrl4a-rec-4601-org"
"2","1573","febrl4b-rec-4601-dup-0"
"1","1574","febrl4a-rec-4423-org"
"2","1574","febrl4b-rec-4423-dup-0"
"1","1575","febrl4a-rec-3529-org"
"2","1575","febrl4b-rec-3529-dup-0"
"1","1576","febrl4a-rec-363-org"
"2","1576","febrl4b-rec-363-dup-0"
"1","1577","febrl4a-rec-4082-org"
"2","1577","febrl4b-rec-4082-dup-0"
"1","1578","febrl4a-rec-166-org"
"2","1578","febrl4b-rec-166-dup-0"
"1","1579","febrl4a-rec-1203-org"
"2","1579","febrl4b-rec-1203-dup-0"
"1","1580","febrl4a-rec-2044-org"
"2","1580","febrl4b-rec-2044-dup-0"
"1","1581","febrl4a-rec-4135-org"
"2","1581","febrl4b-rec-4135-dup-0"
"1","1582","febrl4a-rec-424-org"
"2","1582","febrl4b-rec-424-dup-0"
"1","1583","febrl4a-rec-1823-org"
"2","1583","febrl4b-rec-1823-dup-0"
"1","1584","febrl4a-rec-1454-org"
"2","1584","febrl4b-rec-1454-dup-0"
"1","1585","febrl4a-rec-2533-org"
"2","1585","febrl4b-rec-2533-dup-0"
"1","1586","febrl4a-rec-2533-org"
"2","1586","febrl4b-rec-3150-dup-0"
"1","1587","febrl4a-rec-3124-org"
"2","1587","febrl4b-rec-3124-dup-0"
"1","1588","febrl4a-rec-2569-org"
"2","1588","febrl4b-rec-2569-dup-0"
"1","1589","febrl4a-rec-670-org"
"2","1589","febrl4b-rec-670-dup-0"
"1","1590","febrl4a-rec-958-org"
"2","1590","febrl4b-rec-958-dup-0"
"1","1591","febrl4a-rec-499-org"
"2","1591","febrl4b-rec-499-dup-0"
"1","1592","febrl4a-rec-4345-org"
"2","1592","febrl4b-rec-4345-dup-0"
"1","1593","febrl4a-rec-3494-org"
"2","1593","febrl4b-rec-3494-dup-0"
"1","1594","febrl4a-rec-129-org"
"2","1594","febrl4b-rec-129-dup-0"
"1","1595","febrl4a-rec-1126-org"
"2","1595","febrl4b-rec-1126-dup-0"
"1","1596","febrl4a-rec-3018-org"
"2","1596","febrl4b-rec-3018-dup-0"
"1","1597","febrl4a-rec-3372-org"
"2","1597","febrl4b-rec-3372-dup-0"
"1","1598","febrl4a-rec-4961-org"
"2","1598","febrl4b-rec-4961-dup-0"
"1","1599","febrl4a-rec-2382-org"
"2","1599","febrl4b-rec-2382-dup-0"
"1","1600","febrl4a-rec-2218-org"
"2","1600","febrl4b-rec-2218-dup-0"
"1","1601","febrl4a-rec-2908-org"
"2","1601","febrl4b-rec-2908-dup-0"
"1","1602","febrl4a-rec-1947-org"
"2","1602","febrl4b-rec-1947-dup-0"
"1","1603","febrl4a-rec-2094-org"
"2","1603","febrl4b-rec-2094-dup-0"
"1","1604","febrl4a-rec-3879-org"
"2","1604","febrl4b-rec-3879-dup-0"
"1","1605","febrl4a-rec-3192-org"
"2","1605","febrl4b-rec-3192-dup-0"
"1","1606","febrl4a-rec-68-org"
"2","1606","febrl4b-rec-68-dup-0"
"1","1607","febrl4a-rec-68-org"
"2","1607","febrl4b-rec-3429-dup-0"
"1","1608","febrl4a-rec-1803-org"
"2","1608","febrl4b-rec-1803-dup-0"
"1","1609","febrl4a-rec-1803-org"
"2","1609","febrl4b-rec-311-dup-0"
"1","1610","febrl4a-rec-475-org"
"2","1610","febrl4b-rec-475-dup-0"
"1","1611","febrl4a-rec-2111-org"
"2","1611","febrl4b-rec-2111-dup-0"
"1","1612","febrl4a-rec-28-org"
"2","1612","febrl4b-rec-28-dup-0"
"1","1613","febrl4a-rec-4654-org"
"2","1613","febrl4b-rec-4654-dup-0"
"1","1614","febrl4a-rec-3253-org"
"2","1614","febrl4b-rec-3253-dup-0"
"1","1615","febrl4a-rec-2002-org"
"2","1615","febrl4b-rec-2002-dup-0"
"1","1616","febrl4a-rec-4231-org"
"2","1616","febrl4b-rec-4231-dup-0"
"1","1617","febrl4a-rec-897-org"
"2","1617","febrl4b-rec-897-dup-0"
"1","1618","febrl4a-rec-390-org"
"2","1618","febrl4b-rec-390-dup-0"
"1","1619","febrl4a-rec-2550-org"
"2","1619","febrl4b-rec-2550-dup-0"
"1","1620","febrl4a-rec-2931-org"
"2","1620","febrl4b-rec-2931-dup-0"
"1","1621","febrl4a-rec-4812-org"
"2","1621","febrl4b-rec-4812-dup-0"
"1","1622","febrl4a-rec-4308-org"
"2","1622","febrl4b-rec-4308-dup-0"
"1","1623","febrl4a-rec-1639-org"
"2","1623","febrl4b-rec-1639-dup-0"
"1","1624","febrl4a-rec-2640-org"
"2","1624","febrl4b-rec-2640-dup-0"
"1","1625","febrl4a-rec-2214-org"
"2","1625","febrl4b-rec-2214-dup-0"
"1","1626","febrl4a-rec-568-org"
"2","1626","febrl4b-rec-568-dup-0"
"1","1627","febrl4a-rec-376-org"
"2","1627","febrl4b-rec-376-dup-0"
"1","1628","febrl4a-rec-757-org"
"2","1628","febrl4b-rec-757-dup-0"
"1","1629","febrl4a-rec-4693-org"
"2","1629","febrl4b-rec-4693-dup-0"
"1","1630","febrl4a-rec-3967-org"
"2","1630","febrl4b-rec-3967-dup-0"
"1","1631","febrl4a-rec-4576-org"
"2","1631","febrl4b-rec-4576-dup-0"
"1","1632","febrl4a-rec-3671-org"
"2","1632","febrl4b-rec-3671-dup-0"
"1","1633","febrl4a-rec-3851-org"
"2","1633","febrl4b-rec-3851-dup-0"
"1","1634","febrl4a-rec-3098-org"
"2","1634","febrl4b-rec-3098-dup-0"
"1","1635","febrl4a-rec-2981-org"
"2","1635","febrl4b-rec-2981-dup-0"
"1","1636","febrl4a-rec-3994-org"
"2","1636","febrl4b-rec-3994-dup-0"
"1","1637","febrl4a-rec-1409-org"
"2","1637","febrl4b-rec-1409-dup-0"
"1","1638","febrl4a-rec-1409-org"
"2","1638","febrl4b-rec-1028-dup-0"
"1","1639","febrl4a-rec-1586-org"
"2","1639","febrl4b-rec-1586-dup-0"
"1","1640","febrl4a-rec-2014-org"
"2","1640","febrl4b-rec-2014-dup-0"
"1","1641","febrl4a-rec-4899-org"
"2","1641","febrl4b-rec-4899-dup-0"
"1","1642","febrl4a-rec-2135-org"
"2","1642","febrl4b-rec-2135-dup-0"
"1","1643","febrl4a-rec-148-org"
"2","1643","febrl4b-rec-148-dup-0"
"1","1644","febrl4a-rec-132-org"
"2","1644","febrl4b-rec-132-dup-0"
"1","1645","febrl4a-rec-2263-org"
"2","1645","febrl4b-rec-2263-dup-0"
"1","1646","febrl4a-rec-2394-org"
"2","1646","febrl4b-rec-2394-dup-0"
"1","1647","febrl4a-rec-2970-org"
"2","1647","febrl4b-rec-2970-dup-0"
"1","1648","febrl4a-rec-1874-org"
"2","1648","febrl4b-rec-1874-dup-0"
"1","1649","febrl4a-rec-3354-org"
"2","1649","febrl4b-rec-3354-dup-0"
"1","1650","febrl4a-rec-982-org"
"2","1650","febrl4b-rec-982-dup-0"
"1","1651","febrl4a-rec-353-org"
"2","1651","febrl4b-rec-353-dup-0"
"1","1652","febrl4a-rec-2614-org"
"2","1652","febrl4b-rec-2614-dup-0"
"1","1653","febrl4a-rec-2758-org"
"2","1653","febrl4b-rec-2758-dup-0"
"1","1654","febrl4a-rec-935-org"
"2","1654","febrl4b-rec-935-dup-0"
"1","1655","febrl4a-rec-3949-org"
"2","1655","febrl4b-rec-3949-dup-0"
"1","1656","febrl4a-rec-1732-org"
"2","1656","febrl4b-rec-1732-dup-0"
"1","1657","febrl4a-rec-348-org"
"2","1657","febrl4b-rec-348-dup-0"
"1","1658","febrl4a-rec-1079-org"
"2","1658","febrl4b-rec-1079-dup-0"
"1","1659","febrl4a-rec-2316-org"
"2","1659","febrl4b-rec-2316-dup-0"
"1","1660","febrl4a-rec-3198-org"
"2","1660","febrl4b-rec-3198-dup-0"
"1","1661","febrl4a-rec-1262-org"
"2","1661","febrl4b-rec-1262-dup-0"
"1","1662","febrl4a-rec-1541-org"
"2","1662","febrl4b-rec-1541-dup-0"
"1","1663","febrl4a-rec-1541-org"
"2","1663","febrl4b-rec-593-dup-0"
"1","1664","febrl4a-rec-720-org"
"2","1664","febrl4b-rec-720-dup-0"
"1","1665","febrl4a-rec-554-org"
"2","1665","febrl4b-rec-554-dup-0"
"1","1666","febrl4a-rec-3481-org"
"2","1666","febrl4b-rec-3481-dup-0"
"1","1667","febrl4a-rec-3255-org"
"2","1667","febrl4b-rec-3255-dup-0"
"1","1668","febrl4a-rec-451-org"
"2","1668","febrl4b-rec-451-dup-0"
"1","1669","febrl4a-rec-2945-org"
"2","1669","febrl4b-rec-2945-dup-0"
"1","1670","febrl4a-rec-2474-org"
"2","1670","febrl4b-rec-2474-dup-0"
"1","1671","febrl4a-rec-229-org"
"2","1671","febrl4b-rec-229-dup-0"
"1","1672","febrl4a-rec-3433-org"
"2","1672","febrl4b-rec-3433-dup-0"
"1","1673","febrl4a-rec-1260-org"
"2","1673","febrl4b-rec-1260-dup-0"
"1","1674","febrl4a-rec-1821-org"
"2","1674","febrl4b-rec-1821-dup-0"
"1","1675","febrl4a-rec-4124-org"
"2","1675","febrl4b-rec-4124-dup-0"
"1","1676","febrl4a-rec-4124-org"
"2","1676","febrl4b-rec-4541-dup-0"
"1","1677","febrl4a-rec-3720-org"
"2","1677","febrl4b-rec-3720-dup-0"
"1","1678","febrl4a-rec-831-org"
"2","1678","febrl4b-rec-831-dup-0"
"1","1679","febrl4a-rec-700-org"
"2","1679","febrl4b-rec-700-dup-0"
"1","1680","febrl4a-rec-1710-org"
"2","1680","febrl4b-rec-1710-dup-0"
"1","1681","febrl4a-rec-1710-org"
"2","1681","febrl4b-rec-1258-dup-0"
"1","1682","febrl4a-rec-3044-org"
"2","1682","febrl4b-rec-3044-dup-0"
"1","1683","febrl4a-rec-2990-org"
"2","1683","febrl4b-rec-2990-dup-0"
"1","1684","febrl4a-rec-3681-org"
"2","1684","febrl4b-rec-3681-dup-0"
"1","1685","febrl4a-rec-346-org"
"2","1685","febrl4b-rec-346-dup-0"
"1","1686","febrl4a-rec-4289-org"
"2","1686","febrl4b-rec-4289-dup-0"
"1","1687","febrl4a-rec-4228-org"
"2","1687","febrl4b-rec-4228-dup-0"
"1","1688","febrl4a-rec-1308-org"
"2","1688","febrl4b-rec-1308-dup-0"
"1","1689","febrl4a-rec-3424-org"
"2","1689","febrl4b-rec-3424-dup-0"
"1","1690","febrl4a-rec-2437-org"
"2","1690","febrl4b-rec-2437-dup-0"
"1","1691","febrl4a-rec-1282-org"
"2","1691","febrl4b-rec-1282-dup-0"
"1","1692","febrl4a-rec-1440-org"
"2","1692","febrl4b-rec-1440-dup-0"
"1","1693","febrl4a-rec-1830-org"
"2","1693","febrl4b-rec-1830-dup-0"
"1","1694","febrl4a-rec-381-org"
"2","1694","febrl4b-rec-381-dup-0"
"1","1695","febrl4a-rec-2087-org"
"2","1695","febrl4b-rec-2087-dup-0"
"1","1696","febrl4a-rec-869-org"
"2","1696","febrl4b-rec-869-dup-0"
"1","1697","febrl4a-rec-907-org"
"2","1697","febrl4b-rec-907-dup-0"
"1","1698","febrl4a-rec-594-org"
"2","1698","febrl4b-rec-594-dup-0"
"1","1699","febrl4a-rec-4942-org"
"2","1699","febrl4b-rec-4942-dup-0"
"1","1700","febrl4a-rec-188-org"
"2","1700","febrl4b-rec-188-dup-0"
"1","1701","febrl4a-rec-3199-org"
"2","1701","febrl4b-rec-3199-dup-0"
"1","1702","febrl4a-rec-2865-org"
"2","1702","febrl4b-rec-2865-dup-0"
"1","1703","febrl4a-rec-3518-org"
"2","1703","febrl4b-rec-3518-dup-0"
"1","1704","febrl4a-rec-4531-org"
"2","1704","febrl4b-rec-4531-dup-0"
"1","1705","febrl4a-rec-1844-org"
"2","1705","febrl4b-rec-1844-dup-0"
"1","1706","febrl4a-rec-4838-org"
"2","1706","febrl4b-rec-4838-dup-0"
"1","1707","febrl4a-rec-118-org"
"2","1707","febrl4b-rec-118-dup-0"
"1","1708","febrl4a-rec-2220-org"
"2","1708","febrl4b-rec-2220-dup-0"
"1","1709","febrl4a-rec-2898-org"
"2","1709","febrl4b-rec-2898-dup-0"
"1","1710","febrl4a-rec-2898-org"
"2","1710","febrl4b-rec-4586-dup-0"
"1","1711","febrl4a-rec-4012-org"
"2","1711","febrl4b-rec-4012-dup-0"
"1","1712","febrl4a-rec-4012-org"
"2","1712","febrl4b-rec-3074-dup-0"
"1","1713","febrl4a-rec-4214-org"
"2","1713","febrl4b-rec-4214-dup-0"
"1","1714","febrl4a-rec-1760-org"
"2","1714","febrl4b-rec-1760-dup-0"
"1","1715","febrl4a-rec-2672-org"
"2","1715","febrl4b-rec-2672-dup-0"
"1","1716","febrl4a-rec-3165-org"
"2","1716","febrl4b-rec-3165-dup-0"
