record id 1,record id 2,confidence score,link type
febrl4a-rec-4087-org,febrl4b-rec-4087-dup-0,1.0,dup
febrl4a-rec-4086-org,febrl4b-rec-4086-dup-0,1.0,dup
febrl4a-rec-4085-org,febrl4b-rec-4085-dup-0,1.0,dup
febrl4a-rec-4084-org,febrl4b-rec-4084-dup-0,1.0,dup
febrl4a-rec-4083-org,febrl4b-rec-4083-dup-0,1.0,dup
febrl4a-rec-4082-org,febrl4b-rec-4082-dup-0,1.0,dup
febrl4a-rec-4081-org,febrl4b-rec-4081-dup-0,1.0,dup
febrl4a-rec-4080-org,febrl4b-rec-4080-dup-0,1.0,dup
febrl4a-rec-408-org,febrl4b-rec-408-dup-0,1.0,dup
febrl4a-rec-4079-org,febrl4b-rec-4079-dup-0,1.0,dup
febrl4a-rec-4078-org,febrl4b-rec-4078-dup-0,1.0,dup
febrl4a-rec-4077-org,febrl4b-rec-4077-dup-0,1.0,dup
febrl4a-rec-4076-org,febrl4b-rec-4076-dup-0,1.0,dup
febrl4a-rec-4075-org,febrl4b-rec-4075-dup-0,1.0,dup
febrl4a-rec-4074-org,febrl4b-rec-4074-dup-0,1.0,dup
febrl4a-rec-4073-org,febrl4b-rec-4073-dup-0,1.0,dup
febrl4a-rec-4072-org,febrl4b-rec-4072-dup-0,1.0,dup
febrl4a-rec-4071-org,febrl4b-rec-4071-dup-0,1.0,dup
febrl4a-rec-407-org,febrl4b-rec-407-dup-0,1.0,dup
febrl4a-rec-4069-org,febrl4b-rec-4069-dup-0,1.0,dup
febrl4a-rec-4068-org,febrl4b-rec-4068-dup-0,1.0,dup
febrl4a-rec-4067-org,febrl4b-rec-4067-dup-0,1.0,dup
febrl4a-rec-4066-org,febrl4b-rec-4066-dup-0,1.0,dup
febrl4a-rec-4065-org,febrl4b-rec-4065-dup-0,1.0,dup
febrl4a-rec-4064-org,febrl4b-rec-4064-dup-0,1.0,dup
febrl4a-rec-4063-org,febrl4b-rec-4063-dup-0,1.0,dup
febrl4a-rec-4062-org,febrl4b-rec-4062-dup-0,1.0,dup
febrl4a-rec-4061-org,febrl4b-rec-4061-dup-0,1.0,dup
febrl4a-rec-4060-org,febrl4b-rec-4060-dup-0,1.0,dup
febrl4a-rec-406-org,febrl4b-rec-406-dup-0,1.0,dup
febrl4a-rec-4059-org,febrl4b-rec-4059-dup-0,1.0,dup
febrl4a-rec-4058-org,febrl4b-rec-4058-dup-0,1.0,dup
febrl4a-rec-4057-org,febrl4b-rec-4057-dup-0,1.0,dup
febrl4a-rec-4056-org,febrl4b-rec-4056-dup-0,1.0,dup
febrl4a-rec-4055-org,febrl4b-rec-4055-dup-0,1.0,dup
febrl4a-rec-4054-org,febrl4b-rec-4054-dup-0,1.0,dup
febrl4a-rec-4053-org,febrl4b-rec-4053-dup-0,1.0,dup
febrl4a-rec-4052-org,febrl4b-rec-4052-dup-0,1.0,dup
febrl4a-rec-4051-org,febrl4b-rec-4051-dup-0,1.0,dup
febrl4a-rec-4050-org,febrl4b-rec-4050-dup-0,1.0,dup
febrl4a-rec-405-org,febrl4b-rec-405-dup-0,1.0,dup
febrl4a-rec-4049-org,febrl4b-rec-4049-dup-0,1.0,dup
febrl4a-rec-4048-org,febrl4b-rec-4048-dup-0,1.0,dup
febrl4a-rec-4047-org,febrl4b-rec-4047-dup-0,1.0,dup
febrl4a-rec-4046-org,febrl4b-rec-4046-dup-0,1.0,dup
febrl4a-rec-4045-org,febrl4b-rec-4045-dup-0,1.0,dup
febrl4a-rec-4044-org,febrl4b-rec-4044-dup-0,1.0,dup
febrl4a-rec-4043-org,febrl4b-rec-4043-dup-0,1.0,dup
febrl4a-rec-4042-org,febrl4b-rec-4042-dup-0,1.0,dup
febrl4a-rec-4041-org,febrl4b-rec-4041-dup-0,1.0,dup
febrl4a-rec-4040-org,febrl4b-rec-4040-dup-0,1.0,dup
febrl4a-rec-404-org,febrl4b-rec-404-dup-0,1.0,dup
febrl4a-rec-4039-org,febrl4b-rec-4039-dup-0,1.0,dup
febrl4a-rec-4038-org,febrl4b-rec-4038-dup-0,1.0,dup
febrl4a-rec-4037-org,febrl4b-rec-4037-dup-0,1.0,dup
febrl4a-rec-4036-org,febrl4b-rec-4036-dup-0,1.0,dup
febrl4a-rec-4035-org,febrl4b-rec-4035-dup-0,1.0,dup
febrl4a-rec-4034-org,febrl4b-rec-4034-dup-0,1.0,dup
febrl4a-rec-4032-org,febrl4b-rec-4032-dup-0,1.0,dup
febrl4a-rec-4031-org,febrl4b-rec-4031-dup-0,1.0,dup
febrl4a-rec-4030-org,febrl4b-rec-4030-dup-0,1.0,dup
febrl4a-rec-403-org,febrl4b-rec-403-dup-0,1.0,dup
febrl4a-rec-4029-org,febrl4b-rec-4029-dup-0,1.0,dup
febrl4a-rec-4028-org,febrl4b-rec-4028-dup-0,1.0,dup
febrl4a-rec-4027-org,febrl4b-rec-4027-dup-0,1.0,dup
febrl4a-rec-4026-org,febrl4b-rec-4026-dup-0,1.0,dup
febrl4a-rec-4025-org,febrl4b-rec-4025-dup-0,1.0,dup
febrl4a-rec-4024-org,febrl4b-rec-4024-dup-0,1.0,dup
febrl4a-rec-4023-org,febrl4b-rec-4023-dup-0,1.0,dup
febrl4a-rec-4022-org,febrl4b-rec-4022-dup-0,1.0,dup
febrl4a-rec-4021-org,febrl4b-rec-4021-dup-0,1.0,dup
febrl4a-rec-4020-org,febrl4b-rec-4020-dup-0,1.0,dup
febrl4a-rec-402-org,febrl4b-rec-402-dup-0,1.0,dup
febrl4a-rec-4019-org,febrl4b-rec-4019-dup-0,1.0,dup
febrl4a-rec-4018-org,febrl4b-rec-4018-dup-0,1.0,dup
febrl4a-rec-4017-org,febrl4b-rec-4017-dup-0,1.0,dup
febrl4a-rec-4015-org,febrl4b-rec-4015-dup-0,1.0,dup
febrl4a-rec-4014-org,febrl4b-rec-4014-dup-0,1.0,dup
febrl4a-rec-4013-org,febrl4b-rec-4013-dup-0,1.0,dup
febrl4a-rec-4012-org,febrl4b-rec-4012-dup-0,1.0,dup
febrl4a-rec-4011-org,febrl4b-rec-4011-dup-0,1.0,dup
febrl4a-rec-4010-org,febrl4b-rec-4010-dup-0,1.0,dup
febrl4a-rec-401-org,febrl4b-rec-401-dup-0,1.0,dup
febrl4a-rec-4009-org,febrl4b-rec-4009-dup-0,1.0,dup
febrl4a-rec-4008-org,febrl4b-rec-4008-dup-0,1.0,dup
febrl4a-rec-4007-org,febrl4b-rec-4007-dup-0,1.0,dup
febrl4a-rec-4006-org,febrl4b-rec-4006-dup-0,1.0,dup
febrl4a-rec-4005-org,febrl4b-rec-4005-dup-0,1.0,dup
febrl4a-rec-4004-org,febrl4b-rec-4004-dup-0,1.0,dup
febrl4a-rec-4003-org,febrl4b-rec-4003-dup-0,1.0,dup
febrl4a-rec-4002-org,febrl4b-rec-4002-dup-0,1.0,dup
febrl4a-rec-4001-org,febrl4b-rec-4001-dup-0,1.0,dup
febrl4a-rec-4000-org,febrl4b-rec-4000-dup-0,1.0,dup
febrl4a-rec-400-org,febrl4b-rec-400-dup-0,1.0,dup
febrl4a-rec-40-org,febrl4b-rec-40-dup-0,1.0,dup
febrl4a-rec-4-org,febrl4b-rec-4-dup-0,1.0,dup
febrl4a-rec-3999-org,febrl4b-rec-3999-dup-0,1.0,dup
febrl4a-rec-3998-org,febrl4b-rec-3998-dup-0,1.0,dup
febrl4a-rec-3997-org,febrl4b-rec-3997-dup-0,1.0,dup
febrl4a-rec-3995-org,febrl4b-rec-3995-dup-0,1.0,dup
febrl4a-rec-3994-org,febrl4b-rec-3994-dup-0,1.0,dup
febrl4a-rec-3993-org,febrl4b-rec-3993-dup-0,1.0,dup
febrl4a-rec-3992-org,febrl4b-rec-3992-dup-0,1.0,dup
febrl4a-rec-3991-org,febrl4b-rec-3991-dup-0,1.0,dup
febrl4a-rec-3990-org,febrl4b-rec-3990-dup-0,1.0,dup
febrl4a-rec-399-org,febrl4b-rec-399-dup-0,1.0,dup
febrl4a-rec-3989-org,febrl4b-rec-3989-dup-0,1.0,dup
febrl4a-rec-3988-org,febrl4b-rec-3988-dup-0,1.0,dup
febrl4a-rec-3987-org,febrl4b-rec-3987-dup-0,1.0,dup
febrl4a-rec-3986-org,febrl4b-rec-3986-dup-0,1.0,dup
febrl4a-rec-3985-org,febrl4b-rec-3985-dup-0,1.0,dup
febrl4a-rec-3984-org,febrl4b-rec-3984-dup-0,1.0,dup
febrl4a-rec-3983-org,febrl4b-rec-3983-dup-0,1.0,dup
febrl4a-rec-3982-org,febrl4b-rec-3982-dup-0,1.0,dup
febrl4a-rec-3981-org,febrl4b-rec-3981-dup-0,1.0,dup
febrl4a-rec-3980-org,febrl4b-rec-3980-dup-0,1.0,dup
febrl4a-rec-398-org,febrl4b-rec-398-dup-0,1.0,dup
febrl4a-rec-3979-org,febrl4b-rec-3979-dup-0,1.0,dup
febrl4a-rec-3977-org,febrl4b-rec-3977-dup-0,1.0,dup
febrl4a-rec-3976-org,febrl4b-rec-3976-dup-0,1.0,dup
febrl4a-rec-3975-org,febrl4b-rec-3975-dup-0,1.0,dup
febrl4a-rec-3974-org,febrl4b-rec-3974-dup-0,1.0,dup
febrl4a-rec-3973-org,febrl4b-rec-3973-dup-0,1.0,dup
febrl4a-rec-3972-org,febrl4b-rec-3972-dup-0,1.0,dup
febrl4a-rec-3971-org,febrl4b-rec-3971-dup-0,1.0,dup
febrl4a-rec-3970-org,febrl4b-rec-3970-dup-0,1.0,dup
febrl4a-rec-3969-org,febrl4b-rec-3969-dup-0,1.0,dup
febrl4a-rec-3968-org,febrl4b-rec-3968-dup-0,1.0,dup
febrl4a-rec-3967-org,febrl4b-rec-3967-dup-0,1.0,dup
febrl4a-rec-3965-org,febrl4b-rec-3965-dup-0,1.0,dup
febrl4a-rec-3964-org,febrl4b-rec-3964-dup-0,1.0,dup
febrl4a-rec-3963-org,febrl4b-rec-3963-dup-0,1.0,dup
febrl4a-rec-3962-org,febrl4b-rec-3962-dup-0,1.0,dup
febrl4a-rec-3961-org,febrl4b-rec-3961-dup-0,1.0,dup
febrl4a-rec-3960-org,febrl4b-rec-3960-dup-0,1.0,dup
febrl4a-rec-396-org,febrl4b-rec-396-dup-0,1.0,dup
febrl4a-rec-3959-org,febrl4b-rec-3959-dup-0,1.0,dup
febrl4a-rec-3958-org,febrl4b-rec-3958-dup-0,1.0,dup
febrl4a-rec-3957-org,febrl4b-rec-3957-dup-0,1.0,dup
febrl4a-rec-3956-org,febrl4b-rec-3956-dup-0,1.0,dup
febrl4a-rec-3955-org,febrl4b-rec-3955-dup-0,1.0,dup
febrl4a-rec-3954-org,febrl4b-rec-3954-dup-0,1.0,dup
febrl4a-rec-3953-org,febrl4b-rec-3953-dup-0,1.0,dup
febrl4a-rec-3952-org,febrl4b-rec-3952-dup-0,1.0,dup
febrl4a-rec-3951-org,febrl4b-rec-3951-dup-0,1.0,dup
febrl4a-rec-3950-org,febrl4b-rec-3950-dup-0,1.0,dup
febrl4a-rec-395-org,febrl4b-rec-395-dup-0,1.0,dup
febrl4a-rec-3949-org,febrl4b-rec-3949-dup-0,1.0,dup
febrl4a-rec-3948-org,febrl4b-rec-3948-dup-0,1.0,dup
febrl4a-rec-3947-org,febrl4b-rec-3947-dup-0,1.0,dup
febrl4a-rec-3946-org,febrl4b-rec-3946-dup-0,1.0,dup
febrl4a-rec-3945-org,febrl4b-rec-3945-dup-0,1.0,dup
febrl4a-rec-3944-org,febrl4b-rec-3944-dup-0,1.0,dup
febrl4a-rec-3943-org,febrl4b-rec-3943-dup-0,1.0,dup
febrl4a-rec-3942-org,febrl4b-rec-3942-dup-0,1.0,dup
febrl4a-rec-3941-org,febrl4b-rec-3941-dup-0,1.0,dup
febrl4a-rec-3940-org,febrl4b-rec-3940-dup-0,1.0,dup
febrl4a-rec-394-org,febrl4b-rec-394-dup-0,1.0,dup
febrl4a-rec-3939-org,febrl4b-rec-3939-dup-0,1.0,dup
febrl4a-rec-3938-org,febrl4b-rec-3938-dup-0,1.0,dup
febrl4a-rec-3937-org,febrl4b-rec-3937-dup-0,1.0,dup
febrl4a-rec-3936-org,febrl4b-rec-3936-dup-0,1.0,dup
febrl4a-rec-3935-org,febrl4b-rec-3935-dup-0,1.0,dup
febrl4a-rec-3934-org,febrl4b-rec-3934-dup-0,1.0,dup
febrl4a-rec-3933-org,febrl4b-rec-3933-dup-0,1.0,dup
febrl4a-rec-3932-org,febrl4b-rec-3932-dup-0,1.0,dup
febrl4a-rec-3931-org,febrl4b-rec-3931-dup-0,1.0,dup
febrl4a-rec-3930-org,febrl4b-rec-3930-dup-0,1.0,dup
febrl4a-rec-393-org,febrl4b-rec-393-dup-0,1.0,dup
febrl4a-rec-3929-org,febrl4b-rec-3929-dup-0,1.0,dup
febrl4a-rec-3928-org,febrl4b-rec-3928-dup-0,1.0,dup
febrl4a-rec-3927-org,febrl4b-rec-3927-dup-0,1.0,dup
febrl4a-rec-3926-org,febrl4b-rec-3926-dup-0,1.0,dup
febrl4a-rec-3925-org,febrl4b-rec-3925-dup-0,1.0,dup
febrl4a-rec-3924-org,febrl4b-rec-3924-dup-0,1.0,dup
febrl4a-rec-3923-org,febrl4b-rec-3923-dup-0,1.0,dup
febrl4a-rec-3922-org,febrl4b-rec-3922-dup-0,1.0,dup
febrl4a-rec-3921-org,febrl4b-rec-3921-dup-0,1.0,dup
febrl4a-rec-3920-org,febrl4b-rec-3920-dup-0,1.0,dup
febrl4a-rec-392-org,febrl4b-rec-392-dup-0,1.0,dup
febrl4a-rec-3919-org,febrl4b-rec-3919-dup-0,1.0,dup
febrl4a-rec-3918-org,febrl4b-rec-3918-dup-0,1.0,dup
febrl4a-rec-3917-org,febrl4b-rec-3917-dup-0,1.0,dup
febrl4a-rec-3916-org,febrl4b-rec-3916-dup-0,1.0,dup
febrl4a-rec-3915-org,febrl4b-rec-3915-dup-0,1.0,dup
febrl4a-rec-3914-org,febrl4b-rec-3914-dup-0,1.0,dup
febrl4a-rec-3913-org,febrl4b-rec-3913-dup-0,1.0,dup
febrl4a-rec-3912-org,febrl4b-rec-3912-dup-0,1.0,dup
febrl4a-rec-3911-org,febrl4b-rec-3911-dup-0,1.0,dup
febrl4a-rec-3910-org,febrl4b-rec-3910-dup-0,1.0,dup
febrl4a-rec-391-org,febrl4b-rec-391-dup-0,1.0,dup
febrl4a-rec-3909-org,febrl4b-rec-3909-dup-0,1.0,dup
febrl4a-rec-3908-org,febrl4b-rec-3908-dup-0,1.0,dup
febrl4a-rec-3907-org,febrl4b-rec-3907-dup-0,1.0,dup
febrl4a-rec-3906-org,febrl4b-rec-3906-dup-0,1.0,dup
febrl4a-rec-3905-org,febrl4b-rec-3905-dup-0,1.0,dup
febrl4a-rec-3904-org,febrl4b-rec-3904-dup-0,1.0,dup
febrl4a-rec-3903-org,febrl4b-rec-3903-dup-0,1.0,dup
febrl4a-rec-3902-org,febrl4b-rec-3902-dup-0,1.0,dup
febrl4a-rec-3901-org,febrl4b-rec-3901-dup-0,1.0,dup
febrl4a-rec-3900-org,febrl4b-rec-3900-dup-0,1.0,dup
febrl4a-rec-390-org,febrl4b-rec-390-dup-0,1.0,dup
febrl4a-rec-39-org,febrl4b-rec-39-dup-0,1.0,dup
febrl4a-rec-3899-org,febrl4b-rec-3899-dup-0,1.0,dup
febrl4a-rec-3898-org,febrl4b-rec-3898-dup-0,1.0,dup
febrl4a-rec-3897-org,febrl4b-rec-3897-dup-0,1.0,dup
febrl4a-rec-3896-org,febrl4b-rec-3896-dup-0,1.0,dup
febrl4a-rec-3895-org,febrl4b-rec-3895-dup-0,1.0,dup
febrl4a-rec-3894-org,febrl4b-rec-3894-dup-0,1.0,dup
febrl4a-rec-3893-org,febrl4b-rec-3893-dup-0,1.0,dup
febrl4a-rec-3892-org,febrl4b-rec-3892-dup-0,1.0,dup
febrl4a-rec-3891-org,febrl4b-rec-3891-dup-0,1.0,dup
febrl4a-rec-3890-org,febrl4b-rec-3890-dup-0,1.0,dup
febrl4a-rec-389-org,febrl4b-rec-389-dup-0,1.0,dup
febrl4a-rec-3889-org,febrl4b-rec-3889-dup-0,1.0,dup
febrl4a-rec-3888-org,febrl4b-rec-3888-dup-0,1.0,dup
febrl4a-rec-3887-org,febrl4b-rec-3887-dup-0,1.0,dup
febrl4a-rec-3886-org,febrl4b-rec-3886-dup-0,1.0,dup
febrl4a-rec-3885-org,febrl4b-rec-3885-dup-0,1.0,dup
febrl4a-rec-3884-org,febrl4b-rec-3884-dup-0,1.0,dup
febrl4a-rec-3883-org,febrl4b-rec-3883-dup-0,1.0,dup
febrl4a-rec-3882-org,febrl4b-rec-3882-dup-0,1.0,dup
febrl4a-rec-3881-org,febrl4b-rec-3881-dup-0,1.0,dup
febrl4a-rec-3880-org,febrl4b-rec-3880-dup-0,1.0,dup
febrl4a-rec-388-org,febrl4b-rec-388-dup-0,1.0,dup
febrl4a-rec-3879-org,febrl4b-rec-3879-dup-0,1.0,dup
febrl4a-rec-3878-org,febrl4b-rec-3878-dup-0,1.0,dup
febrl4a-rec-3877-org,febrl4b-rec-3877-dup-0,1.0,dup
febrl4a-rec-3876-org,febrl4b-rec-3876-dup-0,1.0,dup
febrl4a-rec-3875-org,febrl4b-rec-3875-dup-0,1.0,dup
febrl4a-rec-3874-org,febrl4b-rec-3874-dup-0,1.0,dup
febrl4a-rec-3873-org,febrl4b-rec-3873-dup-0,1.0,dup
febrl4a-rec-3872-org,febrl4b-rec-3872-dup-0,1.0,dup
febrl4a-rec-3871-org,febrl4b-rec-3871-dup-0,1.0,dup
febrl4a-rec-3870-org,febrl4b-rec-3870-dup-0,1.0,dup
febrl4a-rec-387-org,febrl4b-rec-387-dup-0,1.0,dup
febrl4a-rec-3869-org,febrl4b-rec-3869-dup-0,1.0,dup
febrl4a-rec-3868-org,febrl4b-rec-3868-dup-0,1.0,dup
febrl4a-rec-3867-org,febrl4b-rec-3867-dup-0,1.0,dup
febrl4a-rec-3866-org,febrl4b-rec-3866-dup-0,1.0,dup
febrl4a-rec-3865-org,febrl4b-rec-3865-dup-0,1.0,dup
febrl4a-rec-3864-org,febrl4b-rec-3864-dup-0,1.0,dup
febrl4a-rec-3863-org,febrl4b-rec-3863-dup-0,1.0,dup
febrl4a-rec-3862-org,febrl4b-rec-3862-dup-0,1.0,dup
febrl4a-rec-3861-org,febrl4b-rec-3861-dup-0,1.0,dup
febrl4a-rec-3860-org,febrl4b-rec-3860-dup-0,1.0,dup
febrl4a-rec-386-org,febrl4b-rec-386-dup-0,1.0,dup
febrl4a-rec-3859-org,febrl4b-rec-3859-dup-0,1.0,dup
febrl4a-rec-3858-org,febrl4b-rec-3858-dup-0,1.0,dup
febrl4a-rec-3857-org,febrl4b-rec-3857-dup-0,1.0,dup
febrl4a-rec-3856-org,febrl4b-rec-3856-dup-0,1.0,dup
febrl4a-rec-3855-org,febrl4b-rec-3855-dup-0,1.0,dup
febrl4a-rec-3854-org,febrl4b-rec-3854-dup-0,1.0,dup
febrl4a-rec-3853-org,febrl4b-rec-3853-dup-0,1.0,dup
febrl4a-rec-3852-org,febrl4b-rec-3852-dup-0,1.0,dup
febrl4a-rec-3851-org,febrl4b-rec-3851-dup-0,1.0,dup
febrl4a-rec-3850-org,febrl4b-rec-3850-dup-0,1.0,dup
febrl4a-rec-385-org,febrl4b-rec-385-dup-0,1.0,dup
febrl4a-rec-3849-org,febrl4b-rec-3849-dup-0,1.0,dup
febrl4a-rec-3848-org,febrl4b-rec-3848-dup-0,1.0,dup
febrl4a-rec-3847-org,febrl4b-rec-3847-dup-0,1.0,dup
febrl4a-rec-3846-org,febrl4b-rec-3846-dup-0,1.0,dup
febrl4a-rec-3845-org,febrl4b-rec-3845-dup-0,1.0,dup
febrl4a-rec-3844-org,febrl4b-rec-3844-dup-0,1.0,dup
febrl4a-rec-3843-org,febrl4b-rec-3843-dup-0,1.0,dup
febrl4a-rec-3842-org,febrl4b-rec-3842-dup-0,1.0,dup
febrl4a-rec-3841-org,febrl4b-rec-3841-dup-0,1.0,dup
febrl4a-rec-3840-org,febrl4b-rec-3840-dup-0,1.0,dup
febrl4a-rec-384-org,febrl4b-rec-384-dup-0,1.0,dup
febrl4a-rec-3839-org,febrl4b-rec-3839-dup-0,1.0,dup
febrl4a-rec-3838-org,febrl4b-rec-3838-dup-0,1.0,dup
febrl4a-rec-3837-org,febrl4b-rec-3837-dup-0,1.0,dup
febrl4a-rec-3836-org,febrl4b-rec-3836-dup-0,1.0,dup
febrl4a-rec-3835-org,febrl4b-rec-3835-dup-0,1.0,dup
febrl4a-rec-3834-org,febrl4b-rec-3834-dup-0,1.0,dup
febrl4a-rec-3833-org,febrl4b-rec-3833-dup-0,1.0,dup
febrl4a-rec-3832-org,febrl4b-rec-3832-dup-0,1.0,dup
febrl4a-rec-3831-org,febrl4b-rec-3831-dup-0,1.0,dup
febrl4a-rec-3830-org,febrl4b-rec-3830-dup-0,1.0,dup
febrl4a-rec-383-org,febrl4b-rec-383-dup-0,1.0,dup
febrl4a-rec-3829-org,febrl4b-rec-3829-dup-0,1.0,dup
febrl4a-rec-3828-org,febrl4b-rec-3828-dup-0,1.0,dup
febrl4a-rec-3827-org,febrl4b-rec-3827-dup-0,1.0,dup
febrl4a-rec-3825-org,febrl4b-rec-3825-dup-0,1.0,dup
febrl4a-rec-3824-org,febrl4b-rec-3824-dup-0,1.0,dup
febrl4a-rec-3823-org,febrl4b-rec-3823-dup-0,1.0,dup
febrl4a-rec-3822-org,febrl4b-rec-3822-dup-0,1.0,dup
febrl4a-rec-3821-org,febrl4b-rec-3821-dup-0,1.0,dup
febrl4a-rec-3820-org,febrl4b-rec-3820-dup-0,1.0,dup
febrl4a-rec-382-org,febrl4b-rec-382-dup-0,1.0,dup
febrl4a-rec-3819-org,febrl4b-rec-3819-dup-0,1.0,dup
febrl4a-rec-3818-org,febrl4b-rec-3818-dup-0,1.0,dup
febrl4a-rec-3817-org,febrl4b-rec-3817-dup-0,1.0,dup
febrl4a-rec-3816-org,febrl4b-rec-3816-dup-0,1.0,dup
febrl4a-rec-3815-org,febrl4b-rec-3815-dup-0,1.0,dup
febrl4a-rec-3814-org,febrl4b-rec-3814-dup-0,1.0,dup
febrl4a-rec-3813-org,febrl4b-rec-3813-dup-0,1.0,dup
febrl4a-rec-3812-org,febrl4b-rec-3812-dup-0,1.0,dup
febrl4a-rec-3811-org,febrl4b-rec-3811-dup-0,1.0,dup
febrl4a-rec-3810-org,febrl4b-rec-3810-dup-0,1.0,dup
febrl4a-rec-381-org,febrl4b-rec-381-dup-0,1.0,dup
febrl4a-rec-3809-org,febrl4b-rec-3809-dup-0,1.0,dup
febrl4a-rec-3808-org,febrl4b-rec-3808-dup-0,1.0,dup
febrl4a-rec-3807-org,febrl4b-rec-3807-dup-0,1.0,dup
febrl4a-rec-3806-org,febrl4b-rec-3806-dup-0,1.0,dup
febrl4a-rec-3805-org,febrl4b-rec-3805-dup-0,1.0,dup
febrl4a-rec-3804-org,febrl4b-rec-3804-dup-0,1.0,dup
febrl4a-rec-3803-org,febrl4b-rec-3803-dup-0,1.0,dup
febrl4a-rec-3802-org,febrl4b-rec-3802-dup-0,1.0,dup
febrl4a-rec-3801-org,febrl4b-rec-3801-dup-0,1.0,dup
febrl4a-rec-380-org,febrl4b-rec-380-dup-0,1.0,dup
febrl4a-rec-38-org,febrl4b-rec-38-dup-0,1.0,dup
febrl4a-rec-3798-org,febrl4b-rec-3798-dup-0,1.0,dup
febrl4a-rec-3797-org,febrl4b-rec-3797-dup-0,1.0,dup
febrl4a-rec-3796-org,febrl4b-rec-3796-dup-0,1.0,dup
febrl4a-rec-3795-org,febrl4b-rec-3795-dup-0,1.0,dup
febrl4a-rec-3794-org,febrl4b-rec-3794-dup-0,1.0,dup
febrl4a-rec-3793-org,febrl4b-rec-3793-dup-0,1.0,dup
febrl4a-rec-3792-org,febrl4b-rec-3792-dup-0,1.0,dup
febrl4a-rec-3791-org,febrl4b-rec-3791-dup-0,1.0,dup
febrl4a-rec-3790-org,febrl4b-rec-3790-dup-0,1.0,dup
febrl4a-rec-379-org,febrl4b-rec-379-dup-0,1.0,dup
febrl4a-rec-3789-org,febrl4b-rec-3789-dup-0,1.0,dup
febrl4a-rec-3788-org,febrl4b-rec-3788-dup-0,1.0,dup
febrl4a-rec-3787-org,febrl4b-rec-3787-dup-0,1.0,dup
febrl4a-rec-3786-org,febrl4b-rec-3786-dup-0,1.0,dup
febrl4a-rec-3785-org,febrl4b-rec-3785-dup-0,1.0,dup
febrl4a-rec-3784-org,febrl4b-rec-3784-dup-0,1.0,dup
febrl4a-rec-3783-org,febrl4b-rec-3783-dup-0,1.0,dup
febrl4a-rec-3782-org,febrl4b-rec-3782-dup-0,1.0,dup
febrl4a-rec-3781-org,febrl4b-rec-3781-dup-0,1.0,dup
febrl4a-rec-3780-org,febrl4b-rec-3780-dup-0,1.0,dup
febrl4a-rec-378-org,febrl4b-rec-378-dup-0,1.0,dup
febrl4a-rec-3779-org,febrl4b-rec-3779-dup-0,1.0,dup
febrl4a-rec-3778-org,febrl4b-rec-3778-dup-0,1.0,dup
febrl4a-rec-3777-org,febrl4b-rec-3777-dup-0,1.0,dup
febrl4a-rec-3776-org,febrl4b-rec-3776-dup-0,1.0,dup
febrl4a-rec-3775-org,febrl4b-rec-3775-dup-0,1.0,dup
febrl4a-rec-3774-org,febrl4b-rec-3774-dup-0,1.0,dup
febrl4a-rec-3773-org,febrl4b-rec-3773-dup-0,1.0,dup
febrl4a-rec-3772-org,febrl4b-rec-3772-dup-0,1.0,dup
febrl4a-rec-3771-org,febrl4b-rec-3771-dup-0,1.0,dup
febrl4a-rec-3770-org,febrl4b-rec-3770-dup-0,1.0,dup
febrl4a-rec-377-org,febrl4b-rec-377-dup-0,1.0,dup
febrl4a-rec-3769-org,febrl4b-rec-3769-dup-0,1.0,dup
febrl4a-rec-3768-org,febrl4b-rec-3768-dup-0,1.0,dup
febrl4a-rec-3767-org,febrl4b-rec-3767-dup-0,1.0,dup
febrl4a-rec-3766-org,febrl4b-rec-3766-dup-0,1.0,dup
febrl4a-rec-3765-org,febrl4b-rec-3765-dup-0,1.0,dup
febrl4a-rec-3764-org,febrl4b-rec-3764-dup-0,1.0,dup
febrl4a-rec-3763-org,febrl4b-rec-3763-dup-0,1.0,dup
febrl4a-rec-3762-org,febrl4b-rec-3762-dup-0,1.0,dup
febrl4a-rec-3761-org,febrl4b-rec-3761-dup-0,1.0,dup
febrl4a-rec-3760-org,febrl4b-rec-3760-dup-0,1.0,dup
febrl4a-rec-376-org,febrl4b-rec-376-dup-0,1.0,dup
febrl4a-rec-3759-org,febrl4b-rec-3759-dup-0,1.0,dup
febrl4a-rec-3758-org,febrl4b-rec-3758-dup-0,1.0,dup
febrl4a-rec-3757-org,febrl4b-rec-3757-dup-0,1.0,dup
febrl4a-rec-3755-org,febrl4b-rec-3755-dup-0,1.0,dup
febrl4a-rec-3754-org,febrl4b-rec-3754-dup-0,1.0,dup
febrl4a-rec-3753-org,febrl4b-rec-3753-dup-0,1.0,dup
febrl4a-rec-3752-org,febrl4b-rec-3752-dup-0,1.0,dup
febrl4a-rec-3751-org,febrl4b-rec-3751-dup-0,1.0,dup
febrl4a-rec-3750-org,febrl4b-rec-3750-dup-0,1.0,dup
febrl4a-rec-375-org,febrl4b-rec-375-dup-0,1.0,dup
febrl4a-rec-3749-org,febrl4b-rec-3749-dup-0,1.0,dup
febrl4a-rec-3748-org,febrl4b-rec-3748-dup-0,1.0,dup
febrl4a-rec-3747-org,febrl4b-rec-3747-dup-0,1.0,dup
febrl4a-rec-3746-org,febrl4b-rec-3746-dup-0,1.0,dup
